InvoiceNo,DateKey,StockCode,CustomerID,Quantity,UnitPrice,SalesAmount
566262,20110911,23296,15527,1,1.25,1.25
566262,20110911,23332,15527,2,1.65,3.3
566262,20110911,23266,15527,1,1.25,1.25
566262,20110911,21098,15527,1,1.25,1.25
566262,20110911,23083,15527,1,3.75,3.75
566262,20110911,22575,15527,1,1.95,1.95
566262,20110911,21973,15527,1,1.45,1.45
566262,20110911,84987,15527,1,1.45,1.45
566262,20110911,85099B,15527,30,2.08,62.400000000000006
566262,20110911,20726,15527,10,1.65,16.5
566262,20110911,22491,15527,12,0.85,10.2
566262,20110911,22561,15527,12,1.65,19.799999999999997
566262,20110911,21561,15527,1,2.55,2.55
566262,20110911,22844,15527,1,8.5,8.5
566262,20110911,23082,15527,12,3.75,45
566262,20110911,21374,15527,6,1.25,7.5
566262,20110911,22423,15527,6,12.75,76.5
566264,20110911,22357,14606,1,4.25,4.25
566264,20110911,22282,14606,1,12.75,12.75
566264,20110911,23080,14606,1,8.25,8.25
566264,20110911,21311,14606,1,0.29,0.29
566264,20110911,21420,14606,1,3.25,3.25
566264,20110911,20986,14606,1,1.25,1.25
566264,20110911,15056P,14606,1,5.95,5.95
566264,20110911,21929,14606,1,2.08,2.08
566264,20110911,21774,14606,18,1.25,22.5
566264,20110911,22068,14606,1,1.65,1.65
566264,20110911,21452,14606,1,2.95,2.95
566264,20110911,21972,14606,1,1.45,1.45
566264,20110911,22227,14606,1,0.65,0.65
566264,20110911,22219,14606,1,0.85,0.85
566264,20110911,20985,14606,2,1.25,2.5
566264,20110911,22326,14606,1,2.95,2.95
566264,20110911,22489,14606,1,0.42,0.42
566264,20110911,84375,14606,1,2.1,2.1
566264,20110911,84692,14606,4,0.42,1.68
566264,20110911,22997,14606,8,0.42,3.36
566264,20110911,21850,14606,1,4.95,4.95
566264,20110911,22445,14606,1,2.95,2.95
566264,20110911,22277,14606,1,2.1,2.1
566264,20110911,22082,14606,1,1.65,1.65
566264,20110911,22488,14606,3,1.65,4.949999999999999
566265,20110911,84946,18255,24,1.25,30
566265,20110911,85123A,18255,6,2.95,17.700000000000003
566265,20110911,84755,18255,16,0.65,10.4
566265,20110911,84949,18255,6,1.65,9.899999999999999
566265,20110911,21535,18255,6,2.55,15.299999999999999
566265,20110911,23088,18255,16,1.25,20
566266,20110911,23344,17299,5,2.08,10.4
566266,20110911,47566,17299,2,4.95,9.9
566266,20110911,47566B,17299,2,4.95,9.9
566266,20110911,22985,17299,25,0.42,10.5
566266,20110911,21380,17299,1,2.95,2.95
566266,20110911,23192,17299,2,1.65,3.3
566266,20110911,23191,17299,2,1.65,3.3
566266,20110911,21063,17299,3,0.85,2.55
566266,20110911,21060,17299,3,0.85,2.55
566266,20110911,47590B,17299,2,5.45,10.9
566266,20110911,35953,17299,24,1.25,30
566266,20110911,22557,17299,3,1.65,4.949999999999999
566266,20110911,22997,17299,8,0.42,3.36
566266,20110911,21114,17299,5,1.25,6.25
566266,20110911,21114,17299,5,1.25,6.25
566266,20110911,21114,17299,5,1.25,6.25
566266,20110911,23546,17299,25,0.42,10.5
566266,20110911,22185,17299,1,1.65,1.65
566266,20110911,22488,17299,3,1.65,4.949999999999999
566266,20110911,20761,17299,1,3.75,3.75
566266,20110911,22030,17299,12,0.42,5.04
566266,20110911,22983,17299,12,0.42,5.04
566266,20110911,22814,17299,12,0.42,5.04
566266,20110911,22984,17299,36,0.42,15.12
566266,20110911,85199L,17299,48,0.65,31.200000000000003
566266,20110911,23029,17299,18,1.65,29.7
566266,20110911,84879,17299,40,1.69,67.6
566266,20110911,20984,17299,24,0.29,6.959999999999999
566267,20110911,23401,12647,2,6.25,12.5
566267,20110911,23400,12647,2,6.25,12.5
566267,20110911,23407,12647,2,9.95,19.9
566267,20110911,23425,12647,6,2.49,14.940000000000001
566267,20110911,23423,12647,6,3.75,22.5
566267,20110911,21787,12647,24,0.85,20.4
566267,20110911,21212,12647,24,0.55,13.200000000000001
566267,20110911,21976,12647,24,0.55,13.200000000000001
566267,20110911,23295,12647,8,0.83,6.64
566267,20110911,23296,12647,8,1.25,10
566267,20110911,23293,12647,8,0.83,6.64
566267,20110911,23294,12647,8,0.83,6.64
566267,20110911,POST,12647,3,18,54
566267,20110911,22077,12647,12,1.95,23.4
566267,20110911,21789,12647,24,0.85,20.4
566267,20110911,21277,12647,2,21.95,43.9
566267,20110911,22427,12647,3,5.95,17.85
566267,20110911,47559B,12647,10,1.25,12.5
566267,20110911,21154,12647,20,1.25,25
566268,20110911,15056P,13813,3,5.95,17.85
566268,20110911,20679,13813,3,5.95,17.85
566268,20110911,22189,13813,4,3.95,15.8
566268,20110911,23293,13813,8,0.83,6.64
566268,20110911,22352,13813,6,2.55,15.299999999999999
566268,20110911,21216,13813,4,4.95,19.8
566268,20110911,21035,13813,6,3.25,19.5
566268,20110911,22637,13813,4,2.55,10.2
566268,20110911,22507,13813,4,4.95,19.8
566268,20110911,23240,13813,6,4.15,24.900000000000002
566268,20110911,20749,13813,2,7.95,15.9
566268,20110911,20914,13813,12,2.95,35.400000000000006
566268,20110911,21154,13813,10,1.25,12.5
566268,20110911,23287,13813,8,0.85,6.8
566268,20110911,POST,13813,3,18,54
566269,20110911,23390,17864,2,4.15,8.3
566269,20110911,22965,17864,1,2.1,2.1
566269,20110911,22084,17864,1,2.95,2.95
566269,20110911,22911,17864,2,2.95,5.9
566269,20110911,84378,17864,1,1.45,1.45
566269,20110911,22965,17864,1,2.1,2.1
566269,20110911,23381,17864,12,0.39,4.68
566269,20110911,22417,17864,1,0.55,0.55
566269,20110911,23309,17864,3,0.55,1.6500000000000001
566269,20110911,21213,17864,2,0.55,1.1
566269,20110911,22309,17864,2,2.55,5.1
566269,20110911,23391,17864,2,4.15,8.3
566269,20110911,21975,17864,1,0.55,0.55
566269,20110911,21213,17864,1,0.55,0.55
566269,20110911,23309,17864,2,0.55,1.1
566269,20110911,84375,17864,1,2.1,2.1
566269,20110911,21481,17864,3,3.75,11.25
566269,20110911,23391,17864,4,4.15,16.6
566269,20110911,85185B,17864,1,2.95,2.95
566269,20110911,22139,17864,3,4.95,14.850000000000001
566269,20110911,22440,17864,10,0.42,4.2
566269,20110911,21975,17864,1,0.55,0.55
566269,20110911,21829,17864,36,0.21,7.56
566269,20110911,23309,17864,1,0.55,0.55
566269,20110911,20686,17864,1,3.25,3.25
566269,20110911,22713,17864,12,0.42,5.04
566269,20110911,21707,17864,1,4.95,4.95
566269,20110911,22715,17864,12,0.42,5.04
566269,20110911,22717,17864,12,0.42,5.04
566269,20110911,21509,17864,12,0.42,5.04
566269,20110911,23356,17864,2,5.95,11.9
566269,20110911,23379,17864,12,0.39,4.68
566269,20110911,21479,17864,1,4.25,4.25
566269,20110911,21507,17864,12,0.42,5.04
566269,20110911,22029,17864,12,0.42,5.04
566269,20110911,22024,17864,12,0.42,5.04
566269,20110911,23356,17864,1,5.95,5.95
566269,20110911,22439,17864,10,0.65,6.5
566269,20110911,22308,17864,1,2.55,2.55
566269,20110911,21479,17864,2,4.25,8.5
566269,20110911,23389,17864,1,4.15,4.15
566269,20110911,23389,17864,1,4.15,4.15
566269,20110911,23390,17864,1,4.15,4.15
566269,20110911,23551,17864,12,0.39,4.68
566269,20110911,22616,17864,12,0.39,4.68
566269,20110911,21975,17864,1,0.55,0.55
566269,20110911,22035,17864,12,0.42,5.04
566269,20110911,22035,17864,12,0.42,5.04
566269,20110911,22037,17864,12,0.42,5.04
566269,20110911,22030,17864,12,0.42,5.04
566269,20110911,84375,17864,1,2.1,2.1
566269,20110911,84375,17864,1,2.1,2.1
566269,20110911,16236,17864,30,0.21,6.3
566269,20110911,21504,17864,12,0.42,5.04
566269,20110911,22713,17864,12,0.42,5.04
566269,20110911,85185B,17864,1,2.95,2.95
566269,20110911,21829,17864,36,0.21,7.56
566269,20110911,85185B,17864,1,2.95,2.95
566269,20110911,21034,17864,1,0.95,0.95
566270,20110911,22847,16523,2,16.95,33.9
566270,20110911,22943,16523,9,4.95,44.550000000000004
566270,20110911,82613D,16523,8,1.25,10
566270,20110911,82613C,16523,8,1.25,10
566270,20110911,82613B,16523,8,1.25,10
566270,20110911,22147,16523,12,1.45,17.4
566270,20110911,85111,16523,36,0.29,10.44
566270,20110911,22464,16523,12,1.65,19.799999999999997
566270,20110911,84031B,16523,3,4.65,13.950000000000001
566270,20110911,84030E,16523,4,4.25,17
566270,20110911,23343,16523,20,2.08,41.6
566270,20110911,35599D,16523,6,2.95,17.700000000000003
566270,20110911,35599B,16523,2,8.49,16.98
566270,20110911,23344,16523,40,2.08,83.2
566270,20110911,22086,16523,6,2.95,17.700000000000003
566270,20110911,22940,16523,4,4.25,17
566270,20110911,22144,16523,6,2.1,12.600000000000001
566270,20110911,22141,16523,6,2.1,12.600000000000001
566270,20110911,22142,16523,12,1.45,17.4
566270,20110911,23267,16523,24,1.25,30
566270,20110911,22952,16523,24,0.55,13.200000000000001
566270,20110911,22950,16523,12,1.45,17.4
566270,20110911,85078,16523,24,0.19,4.5600000000000005
566270,20110911,22591,16523,6,3.25,19.5
566270,20110911,22812,16523,12,1.95,23.4
566270,20110911,22689,16523,6,8.25,49.5
566270,20110911,22809,16523,18,2.95,53.1
566270,20110911,22810,16523,18,2.95,53.1
566270,20110911,48188,16523,4,8.25,33
566270,20110911,21523,16523,4,8.25,33
566270,20110911,22414,16523,4,8.25,33
566270,20110911,21931,16523,30,2.08,62.400000000000006
566271,20110911,23355,14250,4,4.95,19.8
566271,20110911,23356,14250,3,5.95,17.85
566271,20110911,22865,14250,12,2.1,25.200000000000003
566271,20110911,22866,14250,12,2.1,25.200000000000003
566271,20110911,22816,14250,12,0.42,5.04
566271,20110911,22818,14250,12,0.42,5.04
566271,20110911,21507,14250,12,0.42,5.04
566271,20110911,22714,14250,12,0.42,5.04
566271,20110911,22029,14250,12,0.42,5.04
566271,20110911,22030,14250,12,0.42,5.04
566271,20110911,22983,14250,12,0.42,5.04
566271,20110911,23546,14250,25,0.42,10.5
566271,20110911,22986,14250,25,0.42,10.5
566271,20110911,21175,14250,12,2.55,30.599999999999998
566271,20110911,21519,14250,12,0.42,5.04
566271,20110911,21169,14250,12,1.69,20.28
566271,20110911,21907,14250,12,2.1,25.200000000000003
566271,20110911,21181,14250,12,2.1,25.200000000000003
566271,20110911,21174,14250,12,2.08,24.96
566271,20110911,23206,14250,20,1.65,33
566271,20110911,20728,14250,10,1.65,16.5
566271,20110911,22906,14250,12,1.65,19.799999999999997
566271,20110911,22779,14250,4,4.25,17
566271,20110911,22780,14250,4,4.25,17
566271,20110911,20969,14250,4,3.75,15
566271,20110911,20970,14250,4,3.75,15
566271,20110911,20971,14250,12,1.25,15
566271,20110911,20972,14250,12,1.25,15
566271,20110911,22149,14250,6,2.1,12.600000000000001
566271,20110911,21731,14250,12,1.65,19.799999999999997
566271,20110911,21981,14250,24,0.39,9.36
566271,20110911,21980,14250,24,0.39,9.36
566271,20110911,23551,14250,24,0.39,9.36
566271,20110911,23381,14250,24,0.39,9.36
566271,20110911,23229,14250,6,3.75,22.5
566271,20110911,21888,14250,4,3.75,15
566271,20110911,22749,14250,4,3.75,15
566271,20110911,22751,14250,4,3.75,15
566271,20110911,23177,14250,8,2.25,18
566271,20110911,22619,14250,4,3.75,15
566271,20110911,22569,14250,4,3.75,15
566271,20110911,22568,14250,4,3.75,15
566271,20110911,21791,14250,12,1.25,15
566271,20110911,23201,14250,10,2.08,20.8
566271,20110911,22558,14250,24,1.65,39.599999999999994
566271,20110911,22624,14250,2,8.5,17
566271,20110911,22625,14250,2,8.5,17
566271,20110911,22666,14250,6,2.95,17.700000000000003
566271,20110911,23154,14250,12,2.08,24.96
566271,20110911,22720,14250,3,4.95,14.850000000000001
566271,20110911,23240,14250,6,4.15,24.900000000000002
566271,20110911,23158,14250,12,2.08,24.96
566271,20110911,22077,14250,12,1.95,23.4
566271,20110911,22993,14250,12,1.25,15
566271,20110911,84375,14250,12,2.1,25.200000000000003
566271,20110911,22960,14250,6,4.25,25.5
566271,20110911,22961,14250,12,1.45,17.4
566271,20110911,22951,14250,24,0.55,13.200000000000001
566271,20110911,23423,14250,6,3.75,22.5
566271,20110911,23308,14250,24,0.55,13.200000000000001
566271,20110911,82582,14250,12,2.1,25.200000000000003
566271,20110911,84991,14250,24,0.55,13.200000000000001
566271,20110911,84077,14250,48,0.29,13.919999999999998
566271,20110911,23298,14250,3,4.95,14.850000000000001
566271,20110911,22083,14250,6,2.95,17.700000000000003
566271,20110911,22086,14250,6,2.95,17.700000000000003
566271,20110911,23319,14250,6,2.49,14.940000000000001
566271,20110911,22952,14250,24,0.55,13.200000000000001
566271,20110911,23231,14250,25,0.42,10.5
566271,20110911,48138,14250,2,8.25,16.5
566271,20110911,48187,14250,2,8.25,16.5
566271,20110911,22570,14250,4,3.75,15
566271,20110911,21915,14250,12,1.25,15
566271,20110911,21975,14250,24,0.55,13.200000000000001
566272,20110911,23215,14487,9,2.08,18.72
566272,20110911,22155,14487,2,0.42,0.84
566272,20110911,22469,14487,4,1.65,6.6
566272,20110911,21313,14487,12,0.85,10.2
566272,20110911,23412,14487,4,7.5,30
566272,20110911,23321,14487,6,1.65,9.899999999999999
566272,20110911,23245,14487,4,4.95,19.8
566272,20110911,21815,14487,12,1.45,17.4
566272,20110911,84836,14487,12,1.25,15
566272,20110911,23066,14487,2,8.25,16.5
566272,20110911,23088,14487,16,1.25,20
566272,20110911,35961,14487,12,0.85,10.2
566272,20110911,85231G,14487,4,0.85,3.4
566272,20110911,85231B,14487,6,0.85,5.1
566272,20110911,22789,14487,4,1.95,7.8
566272,20110911,22698,14487,1,2.95,2.95
566272,20110911,21816,14487,12,1.45,17.4
566272,20110911,22465,14487,6,1.65,9.899999999999999
566272,20110911,23087,14487,16,1.25,20
566272,20110911,21314,14487,4,2.1,8.4
566272,20110911,22698,14487,1,2.95,2.95
566272,20110911,23074,14487,4,2.08,8.32
566272,20110911,22464,14487,12,1.65,19.799999999999997
566272,20110911,84978,14487,6,1.25,7.5
566272,20110911,22789,14487,4,1.95,7.8
566272,20110911,22465,14487,6,1.65,9.899999999999999
566272,20110911,35961,14487,12,0.85,10.2
566272,20110911,22791,14487,12,1.25,15
566272,20110911,23150,14487,1,2.49,2.49
566272,20110911,23061,14487,12,1.25,15
566272,20110911,84876B,14487,4,1.25,5
566272,20110911,84877B,14487,1,1.25,1.25
566272,20110911,84875D,14487,2,1.25,2.5
566272,20110911,84876D,14487,2,1.25,2.5
566272,20110911,22153,14487,9,0.42,3.78
566272,20110911,22336,14487,10,0.65,6.5
566272,20110911,22156,14487,6,0.85,5.1
566272,20110911,23227,14487,11,1.25,13.75
566272,20110911,22155,14487,8,0.42,3.36
566272,20110911,23170,14487,12,1.65,19.799999999999997
566272,20110911,23094,14487,1,12.5,12.5
566272,20110911,22386,14487,2,2.08,4.16
566272,20110911,21034,14487,1,0.95,0.95
566273,20110911,23161,14720,12,1.25,15
566273,20110911,23160,14720,12,1.25,15
566273,20110911,22729,14720,4,3.75,15
566273,20110911,22467,14720,6,2.55,15.299999999999999
566273,20110911,23245,14720,4,4.95,19.8
566273,20110911,22720,14720,3,4.95,14.850000000000001
566273,20110911,21974,14720,12,1.45,17.4
566273,20110911,22151,14720,24,0.42,10.08
566273,20110911,23254,14720,4,4.15,16.6
566273,20110911,23255,14720,4,4.15,16.6
566273,20110911,22138,14720,3,4.95,14.850000000000001
566273,20110911,22617,14720,3,4.95,14.850000000000001
566273,20110911,23162,14720,16,3.75,60
566274,20110911,21824,13884,4,1.45,5.8
566274,20110911,23270,13884,4,1.45,5.8
566274,20110911,22309,13884,3,2.55,7.6499999999999995
566274,20110911,85049A,13884,1,1.25,1.25
566274,20110911,84378,13884,2,1.45,2.9
566274,20110911,21559,13884,1,2.55,2.55
566274,20110911,84030E,13884,1,4.25,4.25
566274,20110911,23355,13884,2,4.95,9.9
566274,20110911,22111,13884,2,4.95,9.9
566274,20110911,22907,13884,3,0.85,2.55
566274,20110911,85123A,13884,5,2.95,14.75
566274,20110911,21733,13884,5,2.95,14.75
566274,20110911,22080,13884,5,1.65,8.25
566274,20110911,46118,13884,1,0.85,0.85
566274,20110911,21080,13884,1,0.85,0.85
566274,20110911,22867,13884,5,2.1,10.5
566274,20110911,22632,13884,5,2.1,10.5
566274,20110911,21407,13884,1,4.25,4.25
566274,20110911,22186,13884,2,2.95,5.9
566274,20110911,22178,13884,6,1.95,11.7
566274,20110911,21754,13884,1,6.25,6.25
566274,20110911,82486,13884,1,8.95,8.95
566274,20110911,82483,13884,2,6.95,13.9
566274,20110911,23245,13884,2,4.95,9.9
566274,20110911,85152,13884,4,2.1,8.4
566274,20110911,21175,13884,4,2.55,10.2
566274,20110911,84947,13884,12,1.25,15
566274,20110911,82482,13884,6,2.95,17.700000000000003
566274,20110911,82494L,13884,4,2.95,11.8
566274,20110911,84949,13884,42,1.65,69.3
566274,20110911,23406,13884,1,6.25,6.25
566274,20110911,84378,13884,1,1.45,1.45
566274,20110911,23198,13884,3,1.45,4.35
566274,20110911,23066,13884,1,8.25,8.25
566274,20110911,22470,13884,4,2.95,11.8
566274,20110911,22666,13884,2,2.95,5.9
566275,20110911,23121,16549,4,0.42,1.68
566275,20110911,22966,16549,4,1.25,5
566275,20110911,21872,16549,1,1.25,1.25
566275,20110911,22469,16549,2,1.65,3.3
566275,20110911,23321,16549,2,1.65,3.3
566275,20110911,23378,16549,12,0.39,4.68
566275,20110911,23376,16549,12,0.39,4.68
566275,20110911,23091,16549,2,6.25,12.5
566275,20110911,23247,16549,1,2.89,2.89
566275,20110911,23234,16549,1,2.89,2.89
566275,20110911,23238,16549,3,4.15,12.450000000000001
566275,20110911,23406,16549,4,6.25,25
566275,20110911,37370,16549,1,1.65,1.65
566275,20110911,20659,16549,1,1.25,1.25
566275,20110911,23313,16549,2,4.95,9.9
566275,20110911,23214,16549,5,2.08,10.4
566275,20110911,22075,16549,1,1.65,1.65
566275,20110911,23130,16549,2,4.15,8.3
566275,20110911,22067,16549,2,1.65,3.3
566275,20110911,21314,16549,4,2.1,8.4
566275,20110911,21163,16549,3,0.39,1.17
566275,20110911,21158,16549,3,0.39,1.17
566275,20110911,23551,16549,1,0.39,0.39
566275,20110911,23412,16549,2,7.5,15
566275,20110911,84992,16549,2,0.55,1.1
566275,20110911,21213,16549,2,0.55,1.1
566275,20110911,23309,16549,2,0.55,1.1
566275,20110911,23309,16549,2,0.55,1.1
566275,20110911,84992,16549,1,0.55,0.55
566275,20110911,23308,16549,2,0.55,1.1
566275,20110911,22951,16549,3,0.55,1.6500000000000001
566275,20110911,21977,16549,2,0.55,1.1
566275,20110911,22497,16549,1,4.25,4.25
566275,20110911,22131,16549,2,1.95,3.9
566275,20110911,22752,16549,1,8.5,8.5
566275,20110911,22212,16549,2,2.1,4.2
566275,20110911,21041,16549,1,2.95,2.95
566275,20110911,85123A,16549,5,2.95,14.75
566275,20110911,21154,16549,2,1.25,2.5
566275,20110911,20676,16549,1,1.25,1.25
566275,20110911,20914,16549,3,2.95,8.850000000000001
566275,20110911,22630,16549,2,1.95,3.9
566275,20110911,22196,16549,4,0.85,3.4
566275,20110911,23208,16549,1,1.65,1.65
566275,20110911,23399,16549,6,0.85,5.1
566275,20110911,20724,16549,4,0.85,3.4
566275,20110911,85150,16549,6,2.55,15.299999999999999
566275,20110911,85152,16549,3,2.1,6.300000000000001
566275,20110911,85099F,16549,1,2.08,2.08
566275,20110911,23356,16549,2,5.95,11.9
566275,20110911,23355,16549,2,4.95,9.9
566275,20110911,22995,16549,4,0.42,1.68
566275,20110911,20659,16549,5,1.25,6.25
566275,20110911,23065,16549,3,12.5,37.5
566275,20110911,22329,16549,3,1.65,4.949999999999999
566275,20110911,21559,16549,3,2.55,7.6499999999999995
566275,20110911,22508,16549,1,3.75,3.75
566275,20110911,23414,16549,1,9.95,9.95
566275,20110911,23241,16549,5,2.08,10.4
566275,20110911,23425,16549,6,2.49,14.940000000000001
566275,20110911,23403,16549,4,3.75,15
566275,20110911,21754,16549,3,6.25,18.75
566275,20110911,22596,16549,12,1.25,15
566275,20110911,71477,16549,2,3.95,7.9
566275,20110911,23242,16549,3,2.08,6.24
566275,20110911,21232,16549,4,1.25,5
566275,20110911,21231,16549,4,1.25,5
566275,20110911,23377,16549,12,0.39,4.68
566275,20110911,23380,16549,12,0.39,4.68
566275,20110911,23551,16549,6,0.39,2.34
566275,20110911,22092,16549,3,0.39,1.17
566275,20110911,22099,16549,2,0.39,0.78
566275,20110911,21034,16549,4,0.95,3.8
566276,20110911,21498,13450,25,0.42,10.5
566276,20110911,16156S,13450,25,0.42,10.5
566276,20110911,21497,13450,25,0.42,10.5
566276,20110911,22711,13450,25,0.42,10.5
566276,20110911,22704,13450,25,0.42,10.5
566276,20110911,22705,13450,25,0.42,10.5
566276,20110911,22982,13450,12,1.25,15
566276,20110911,22667,13450,6,2.95,17.700000000000003
566276,20110911,22195,13450,12,1.65,19.799999999999997
566276,20110911,22196,13450,12,0.85,10.2
566276,20110911,22993,13450,12,1.25,15
566276,20110911,22979,13450,12,1.45,17.4
566276,20110911,22147,13450,12,1.45,17.4
566276,20110911,22150,13450,12,1.95,23.4
566276,20110911,22532,13450,24,0.42,10.08
566276,20110911,22568,13450,4,3.75,15
566276,20110911,22570,13450,4,3.75,15
566276,20110911,22569,13450,4,3.75,15
